name	description	sourcemtoverride	samplemtoverride	body_habitat	body_product	body_site	elevation	env_biome	env_feature	env_matter	geo_loc_name	host_common_name	host_subject_id	latitude	longitude	psn	region	sample_type	sequencecenter	title
1928.SRS063921.SRX020528.SRR046760	Sample 1928.SRS063921.SRX020528.SRR046760			Colon	UBERON:feces	Colon	97	urban biome	host-associated habitat		USA	human	700113541	38.98	-77.11	700113541	V3-V5	stool	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063924.SRX020689.SRR048833	Sample 1928.SRS063924.SRX020689.SRR048833			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	host-associated habitat		USA	human	700111334	38.98	-77.11	700111334	V3-V5	Oral swab	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063926.SRX020549.SRR049396	Sample 1928.SRS063926.SRX020549.SRR049396			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700114041	38.98	-77.11	700114041	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063931.SRX022229.SRR058092	Sample 1928.SRS063931.SRX022229.SRR058092			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700110866	38.98	-77.11	700110866	V5-V3	sebum	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063933.SRX020549.SRR046470	Sample 1928.SRS063933.SRX020549.SRR046470			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700114045	38.98	-77.11	700114045	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063935.SRX020579.SRR049588	Sample 1928.SRS063935.SRX020579.SRR049588			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	host-associated habitat		USA	human	700114258	38.98	-77.11	700114258	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063942.SRX020517.SRR046558	Sample 1928.SRS063942.SRX020517.SRR046558			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700113101	38.98	-77.11	700113101	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063956.SRX022229.SRR058092	Sample 1928.SRS063956.SRX022229.SRR058092			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700111075	38.98	-77.11	700111075	V5-V3	sebum	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063960.SRX022237.SRR058114	Sample 1928.SRS063960.SRX022237.SRR058114			UBERON:oral cavity	UBERON:saliva	UBERON:throat	97	urban biome	host-associated habitat		USA	human	700111618	38.98	-77.11	700111618	V5-V3	Oral swab	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063961.SRX020579.SRR046985	Sample 1928.SRS063961.SRX020579.SRR046985			Colon	UBERON:feces	Colon	97	urban biome	host-associated habitat		USA	human	700114749	38.98	-77.11	700114749	V3-V5	stool	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063963.SRX020665.SRR046324	Sample 1928.SRS063963.SRX020665.SRR046324			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	host-associated habitat		USA	human	700114135	38.98	-77.11	700114135	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063964.SRX020517.SRR046754	Sample 1928.SRS063964.SRX020517.SRR046754			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700114240	38.98	-77.11	700114240	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063965.SRX020548.SRR050112	Sample 1928.SRS063965.SRX020548.SRR050112			UBERON:oral cavity	UBERON:saliva	UBERON:oral cavity	97	urban biome	host-associated habitat		USA	human	700113037	38.98	-77.11	700113037	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063968.SRX022227.SRR058090	Sample 1928.SRS063968.SRX022227.SRR058090			Colon	UBERON:feces	Colon	97	urban biome	host-associated habitat		USA	human	700110720	38.98	-77.11	700110720	V5-V3	stool	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063984.SRX022222.SRR058085	Sample 1928.SRS063984.SRX022222.SRR058085			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	host-associated habitat		USA	human	700110675	38.98	-77.11	700110675	V5-V3	Oral swab	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063985.SRX020528.SRR046830	Sample 1928.SRS063985.SRX020528.SRR046830			Colon	UBERON:feces	Colon	97	urban biome	host-associated habitat		USA	human	700114653	38.98	-77.11	700114653	V3-V5	stool	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063986.SRX022222.SRR058085	Sample 1928.SRS063986.SRX022222.SRR058085			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	host-associated habitat		USA	human	700110681	38.98	-77.11	700110681	V5-V3	Oral swab	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063990.SRX020579.SRR047099	Sample 1928.SRS063990.SRX020579.SRR047099			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	human	700114727	38.98	-77.11	700114727	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063992.SRX020579.SRR047002	Sample 1928.SRS063992.SRX020579.SRR047002			UBERON:vagina	UBERON:mucus	UBERON:posterior fornix of vagina	97	urban biome	host-associated habitat		USA	human	700114834	38.98	-77.11	700114834	V3-V5	mucus	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063998.SRX020549.SRR049390	Sample 1928.SRS063998.SRX020549.SRR049390			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700114149	38.98	-77.11	700114149	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064006.SRX022237.SRR058114	Sample 1928.SRS064006.SRX022237.SRR058114			UBERON:vagina	UBERON:mucus	UBERON:central vagina	97	urban biome	host-associated habitat		USA	human	700111501	38.98	-77.11	700111501	V5-V3	mucus	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064008.SRX022237.SRR058114	Sample 1928.SRS064008.SRX022237.SRR058114			Colon	UBERON:feces	Colon	97	urban biome	host-associated habitat		USA	human	700111833	38.98	-77.11	700111833	V5-V3	stool	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064015.SRX020528.SRR046828	Sample 1928.SRS064015.SRX020528.SRR046828			UBERON:vagina	UBERON:mucus	UBERON:vaginal introitus	97	urban biome	host-associated habitat		USA	human	700114454	38.98	-77.11	700114454	V3-V5	mucus	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064024.SRX022237.SRR058114	Sample 1928.SRS064024.SRX022237.SRR058114			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	host-associated habitat		USA	human	700111538	38.98	-77.11	700111538	V5-V3	Oral swab	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064025.SRX020579.SRR049570	Sample 1928.SRS064025.SRX020579.SRR049570			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700114852	38.98	-77.11	700114852	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064030.SRX020689.SRR048867	Sample 1928.SRS064030.SRX020689.SRR048867			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700112034	38.98	-77.11	700112034	V3-V5	sebum	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064033.SRX020528.SRR046895	Sample 1928.SRS064033.SRX020528.SRR046895			UBERON:vagina	UBERON:mucus	UBERON:vaginal introitus	97	urban biome	host-associated habitat		USA	human	700114647	38.98	-77.11	700114647	V3-V5	mucus	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064034.SRX020528.SRR049521	Sample 1928.SRS064034.SRX020528.SRR049521			UBERON:vagina	UBERON:mucus	UBERON:central vagina	97	urban biome	host-associated habitat		USA	human	700114649	38.98	-77.11	700114649	V3-V5	mucus	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064035.SRX022238.SRR058108	Sample 1928.SRS064035.SRX022238.SRR058108			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700110697	38.98	-77.11	700110697	V5-V3	sebum	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064038.SRX020579.SRR046979	Sample 1928.SRS064038.SRX020579.SRR046979			UBERON:oral cavity	UBERON:saliva	UBERON:oral cavity	97	urban biome	host-associated habitat		USA	human	700114248	38.98	-77.11	700114248	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064041.SRX020689.SRR048816	Sample 1928.SRS064041.SRX020689.SRR048816			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	host-associated habitat		USA	human	700111781	38.98	-77.11	700111781	V3-V5	Oral swab	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064048.SRX022222.SRR058085	Sample 1928.SRS064048.SRX022222.SRR058085			UBERON:oral cavity	UBERON:saliva	UBERON:throat	97	urban biome	host-associated habitat		USA	human	700110685	38.98	-77.11	700110685	V5-V3	Oral swab	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064076.SRX022237.SRR058114	Sample 1928.SRS064076.SRX022237.SRR058114			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700111857	38.98	-77.11	700111857	V5-V3	Oral swab	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064078.SRX022237.SRR058114	Sample 1928.SRS064078.SRX022237.SRR058114			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	host-associated habitat		USA	human	700111057	38.98	-77.11	700111057	V5-V3	Oral swab	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064079.SRX020528.SRR046812	Sample 1928.SRS064079.SRX020528.SRR046812			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700113138	38.98	-77.11	700113138	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064082.SRX020579.SRR047030	Sample 1928.SRS064082.SRX020579.SRR047030			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	host-associated habitat		USA	human	700114363	38.98	-77.11	700114363	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064085.SRX020579.SRR047000	Sample 1928.SRS064085.SRX020579.SRR047000			UBERON:oral cavity	UBERON:saliva	UBERON:throat	97	urban biome	host-associated habitat		USA	human	700114262	38.98	-77.11	700114262	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064093.SRX020684.SRR048433	Sample 1928.SRS064093.SRX020684.SRR048433			UBERON:vagina	UBERON:mucus	UBERON:vaginal introitus	97	urban biome	host-associated habitat		USA	human	700110806	38.98	-77.11	700110806	V3-V5	mucus	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064119.SRX022237.SRR058114	Sample 1928.SRS064119.SRX022237.SRR058114			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	host-associated habitat		USA	human	700111845	38.98	-77.11	700111845	V5-V3	Oral swab	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064122.SRX020688.SRR048710	Sample 1928.SRS064122.SRX020688.SRR048710			UBERON:vagina	UBERON:mucus	UBERON:posterior fornix of vagina	97	urban biome	host-associated habitat		USA	human	700110810	38.98	-77.11	700110810	V3-V5	mucus	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064128.SRX020579.SRR049568	Sample 1928.SRS064128.SRX020579.SRR049568			UBERON:oral cavity	UBERON:saliva	UBERON:throat	97	urban biome	host-associated habitat		USA	human	700113051	38.98	-77.11	700113051	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064133.SRX020689.SRR048858	Sample 1928.SRS064133.SRX020689.SRR048858			UBERON:oral cavity	UBERON:saliva	UBERON:oral cavity	97	urban biome	host-associated habitat		USA	human	700112012	38.98	-77.11	700112012	V3-V5	Oral swab	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064153.SRX020689.SRR048793	Sample 1928.SRS064153.SRX020689.SRR048793			UBERON:vagina	UBERON:mucus	UBERON:central vagina	97	urban biome	host-associated habitat		USA	human	700111218	38.98	-77.11	700111218	V3-V5	mucus	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064171.SRX020548.SRR047342	Sample 1928.SRS064171.SRX020548.SRR047342			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700114295	38.98	-77.11	700114295	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064182.SRX020689.SRR048855	Sample 1928.SRS064182.SRX020689.SRR048855			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	host-associated habitat		USA	human	700112018	38.98	-77.11	700112018	V3-V5	Oral swab	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064183.SRX022237.SRR058114	Sample 1928.SRS064183.SRX022237.SRR058114			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	host-associated habitat		USA	human	700111536	38.98	-77.11	700111536	V5-V3	Oral swab	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064185.SRX020684.SRR048426	Sample 1928.SRS064185.SRX020684.SRR048426			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700110792	38.98	-77.11	700110792	V3-V5	Oral swab	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064192.SRX020579.SRR047088	Sample 1928.SRS064192.SRX020579.SRR047088			UBERON:oral cavity	UBERON:saliva	UBERON:throat	97	urban biome	host-associated habitat		USA	human	700114403	38.98	-77.11	700114403	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064224.SRX020689.SRR048854	Sample 1928.SRS064224.SRX020689.SRR048854			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	host-associated habitat		USA	human	700112020	38.98	-77.11	700112020	V3-V5	Oral swab	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064226.SRX020579.SRR047098	Sample 1928.SRS064226.SRX020579.SRR047098			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	host-associated habitat		USA	human	700114201	38.98	-77.11	700114201	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064233.SRX020548.SRR049986	Sample 1928.SRS064233.SRX020548.SRR049986			Colon	UBERON:feces	Colon	97	urban biome	host-associated habitat		USA	human	700113562	38.98	-77.11	700113562	V3-V5	stool	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064240.SRX020542.SRR047687	Sample 1928.SRS064240.SRX020542.SRR047687			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	host-associated habitat		USA	human	700114074	38.98	-77.11	700114074	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064244.SRX022237.SRR058114	Sample 1928.SRS064244.SRX022237.SRR058114			UBERON:oral cavity	UBERON:saliva	UBERON:oral cavity	97	urban biome	host-associated habitat		USA	human	700111053	38.98	-77.11	700111053	V5-V3	Oral swab	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064252.SRX020579.SRR047028	Sample 1928.SRS064252.SRX020579.SRR047028			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	host-associated habitat		USA	human	700114848	38.98	-77.11	700114848	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064261.SRX020579.SRR049567	Sample 1928.SRS064261.SRX020579.SRR049567			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	host-associated habitat		USA	human	700114393	38.98	-77.11	700114393	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064276.SRX020665.SRR046311	Sample 1928.SRS064276.SRX020665.SRR046311			Colon	UBERON:feces	Colon	97	urban biome	host-associated habitat		USA	human	700114125	38.98	-77.11	700114125	V3-V5	stool	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064281.SRX020665.SRR047671	Sample 1928.SRS064281.SRX020665.SRR047671			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700114145	38.98	-77.11	700114145	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064289.SRX020689.SRR048809	Sample 1928.SRS064289.SRX020689.SRR048809			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700111278	38.98	-77.11	700111278	V3-V5	sebum	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS064291.SRX020528.SRR046902	Sample 1928.SRS064291.SRX020528.SRR046902			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700114323	38.98	-77.11	700114323	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
