name	description	sourcemtoverride	samplemtoverride	body_habitat	body_product	body_site	elevation	env_biome	env_feature	env_matter	geo_loc_name	host_subject_id	latitude	longitude	psn	region	sample_type	sequencecenter	title	host_common_name
1927.SRS015811.SRX020562.SRR044703	Sample 1927.SRS015811.SRX020562.SRR044703			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700024466	39	-77	700024466	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015813.SRX020562.SRR044708	Sample 1927.SRS015813.SRX020562.SRR044708			UBERON:skin	UBERON:sebum	UBERON:anterior nares	97	urban biome	human-associated habitat		USA	700024468	39	-77	700024468	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015815.SRX020562.SRR044705	Sample 1927.SRS015815.SRX020562.SRR044705			Colon	UBERON:feces	Colon	97	urban biome	human-associated habitat		USA	700024470	39	-77	700024470	V1-V3	Stool	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015817.SRX020562.SRR044698	Sample 1927.SRS015817.SRX020562.SRR044698			UBERON:oral cavity	UBERON:saliva	UBERON:mouth	97	urban biome	human-associated habitat		USA	700024472	39	-77	700024472	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015821.SRX020562.SRR044709	Sample 1927.SRS015821.SRX020562.SRR044709			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	human-associated habitat		USA	700024476	39	-77	700024476	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015823.SRX020562.SRR047451	Sample 1927.SRS015823.SRX020562.SRR047451			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700024478	39	-77	700024478	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015825.SRX020562.SRR049225	Sample 1927.SRS015825.SRX020562.SRR049225			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	human-associated habitat		USA	700024480	39	-77	700024480	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015827.SRX020562.SRR044706	Sample 1927.SRS015827.SRX020562.SRR044706			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	human-associated habitat		USA	700024482	39	-77	700024482	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015829.SRX020562.SRR044700	Sample 1927.SRS015829.SRX020562.SRR044700			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	human-associated habitat		USA	700024484	39	-77	700024484	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015831.SRX020562.SRR044701	Sample 1927.SRS015831.SRX020562.SRR044701			UBERON:oral cavity	UBERON:mucus	UBERON:throat	97	urban biome	human-associated habitat		USA	700024486	39	-77	700024486	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015833.SRX020562.SRR044702	Sample 1927.SRS015833.SRX020562.SRR044702			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700024488	39	-77	700024488	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015835.SRX020562.SRR044704	Sample 1927.SRS015835.SRX020562.SRR044704			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700024490	39	-77	700024490	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015854.SRX020554.SRR043727	Sample 1927.SRS015854.SRX020554.SRR043727			Colon	UBERON:feces	Colon	97	urban biome	human-associated habitat		USA	700024509	39	-77	700024509	V1-V3	Stool	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015856.SRX020574.SRR049831	Sample 1927.SRS015856.SRX020574.SRR049831			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700024511	39	-77	700024511	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015858.SRX020574.SRR049823	Sample 1927.SRS015858.SRX020574.SRR049823			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700024513	39	-77	700024513	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015860.SRX020536.SRR047634	Sample 1927.SRS015860.SRX020536.SRR047634			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700024515	39	-77	700024515	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015862.SRX020536.SRR047628	Sample 1927.SRS015862.SRX020536.SRR047628			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700024517	39	-77	700024517	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015864.SRX020529.SRR046569	Sample 1927.SRS015864.SRX020529.SRR046569			UBERON:skin	UBERON:sebum	UBERON:anterior nares	97	urban biome	human-associated habitat		USA	700024519	39	-77	700024519	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015864.SRX020554.SRR043720	Sample 1927.SRS015864.SRX020554.SRR043720			UBERON:skin	UBERON:sebum	UBERON:anterior nares	97	urban biome	human-associated habitat		USA	700024519	39	-77	700024519	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015866.SRX020547.SRR045789	Sample 1927.SRS015866.SRX020547.SRR045789			UBERON:oral cavity	UBERON:saliva	UBERON:mouth	97	urban biome	human-associated habitat		USA	700024521	39	-77	700024521	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015866.SRX020557.SRR046103	Sample 1927.SRS015866.SRX020557.SRR046103			UBERON:oral cavity	UBERON:saliva	UBERON:mouth	97	urban biome	human-associated habitat		USA	700024521	39	-77	700024521	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015870.SRX020554.SRR043831	Sample 1927.SRS015870.SRX020554.SRR043831			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	human-associated habitat		USA	700024525	39	-77	700024525	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015872.SRX020554.SRR043738	Sample 1927.SRS015872.SRX020554.SRR043738			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700024527	39	-77	700024527	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015874.SRX020554.SRR043728	Sample 1927.SRS015874.SRX020554.SRR043728			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	human-associated habitat		USA	700024529	39	-77	700024529	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015876.SRX020554.SRR043707	Sample 1927.SRS015876.SRX020554.SRR043707			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	human-associated habitat		USA	700024531	39	-77	700024531	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015878.SRX020554.SRR043715	Sample 1927.SRS015878.SRX020554.SRR043715			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	human-associated habitat		USA	700024533	39	-77	700024533	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015880.SRX020554.SRR043820	Sample 1927.SRS015880.SRX020554.SRR043820			UBERON:oral cavity	UBERON:mucus	UBERON:throat	97	urban biome	human-associated habitat		USA	700024535	39	-77	700024535	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015882.SRX020554.SRR043722	Sample 1927.SRS015882.SRX020554.SRR043722			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700024537	39	-77	700024537	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015884.SRX020554.SRR047394	Sample 1927.SRS015884.SRX020554.SRR047394			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700024539	39	-77	700024539	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015901.SRX020510.SRR044599	Sample 1927.SRS015901.SRX020510.SRR044599			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700024556	39	-77	700024556	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015901.SRX020520.SRR044629	Sample 1927.SRS015901.SRX020520.SRR044629			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700024556	39	-77	700024556	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015903.SRX020510.SRR044592	Sample 1927.SRS015903.SRX020510.SRR044592			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700024558	39	-77	700024558	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015903.SRX020520.SRR044622	Sample 1927.SRS015903.SRX020520.SRR044622			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700024558	39	-77	700024558	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015905.SRX020510.SRR044586	Sample 1927.SRS015905.SRX020510.SRR044586			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700024560	39	-77	700024560	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015905.SRX020520.SRR044616	Sample 1927.SRS015905.SRX020520.SRR044616			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700024560	39	-77	700024560	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015907.SRX020510.SRR044588	Sample 1927.SRS015907.SRX020510.SRR044588			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700024562	39	-77	700024562	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015907.SRX020520.SRR044618	Sample 1927.SRS015907.SRX020520.SRR044618			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700024562	39	-77	700024562	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015909.SRX020510.SRR044601	Sample 1927.SRS015909.SRX020510.SRR044601			UBERON:skin	UBERON:sebum	UBERON:anterior nares	97	urban biome	human-associated habitat		USA	700024564	39	-77	700024564	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015909.SRX020520.SRR044631	Sample 1927.SRS015909.SRX020520.SRR044631			UBERON:skin	UBERON:sebum	UBERON:anterior nares	97	urban biome	human-associated habitat		USA	700024564	39	-77	700024564	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015911.SRX020510.SRR044585	Sample 1927.SRS015911.SRX020510.SRR044585			Colon	UBERON:feces	Colon	97	urban biome	human-associated habitat		USA	700024566	39	-77	700024566	V1-V3	Stool	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015911.SRX020520.SRR044615	Sample 1927.SRS015911.SRX020520.SRR044615			Colon	UBERON:feces	Colon	97	urban biome	human-associated habitat		USA	700024566	39	-77	700024566	V1-V3	Stool	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015913.SRX020510.SRR044600	Sample 1927.SRS015913.SRX020510.SRR044600			UBERON:oral cavity	UBERON:saliva	UBERON:mouth	97	urban biome	human-associated habitat		USA	700024568	39	-77	700024568	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015913.SRX020520.SRR044630	Sample 1927.SRS015913.SRX020520.SRR044630			UBERON:oral cavity	UBERON:saliva	UBERON:mouth	97	urban biome	human-associated habitat		USA	700024568	39	-77	700024568	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015917.SRX020510.SRR044607	Sample 1927.SRS015917.SRX020510.SRR044607			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	human-associated habitat		USA	700024572	39	-77	700024572	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015917.SRX020520.SRR044637	Sample 1927.SRS015917.SRX020520.SRR044637			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	human-associated habitat		USA	700024572	39	-77	700024572	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015919.SRX020510.SRR044604	Sample 1927.SRS015919.SRX020510.SRR044604			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700024574	39	-77	700024574	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015919.SRX020520.SRR044634	Sample 1927.SRS015919.SRX020520.SRR044634			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700024574	39	-77	700024574	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015921.SRX020510.SRR044611	Sample 1927.SRS015921.SRX020510.SRR044611			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	human-associated habitat		USA	700024576	39	-77	700024576	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015921.SRX020520.SRR044641	Sample 1927.SRS015921.SRX020520.SRR044641			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	human-associated habitat		USA	700024576	39	-77	700024576	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015923.SRX020510.SRR044603	Sample 1927.SRS015923.SRX020510.SRR044603			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	human-associated habitat		USA	700024578	39	-77	700024578	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015923.SRX020520.SRR044633	Sample 1927.SRS015923.SRX020520.SRR044633			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	human-associated habitat		USA	700024578	39	-77	700024578	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015925.SRX020510.SRR044595	Sample 1927.SRS015925.SRX020510.SRR044595			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	human-associated habitat		USA	700024580	39	-77	700024580	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015925.SRX020520.SRR044625	Sample 1927.SRS015925.SRX020520.SRR044625			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	human-associated habitat		USA	700024580	39	-77	700024580	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015927.SRX020510.SRR044610	Sample 1927.SRS015927.SRX020510.SRR044610			UBERON:oral cavity	UBERON:mucus	UBERON:throat	97	urban biome	human-associated habitat		USA	700024582	39	-77	700024582	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015927.SRX020520.SRR044640	Sample 1927.SRS015927.SRX020520.SRR044640			UBERON:oral cavity	UBERON:mucus	UBERON:throat	97	urban biome	human-associated habitat		USA	700024582	39	-77	700024582	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015929.SRX020510.SRR044608	Sample 1927.SRS015929.SRX020510.SRR044608			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700024584	39	-77	700024584	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015929.SRX020520.SRR044638	Sample 1927.SRS015929.SRX020520.SRR044638			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700024584	39	-77	700024584	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015931.SRX020510.SRR044583	Sample 1927.SRS015931.SRX020510.SRR044583			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700024586	39	-77	700024586	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS015931.SRX020520.SRR044613	Sample 1927.SRS015931.SRX020520.SRR044613			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700024586	39	-77	700024586	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
